location,longitude,latitude,start,end,epiUnit,eventID,animal type,outbreakNumber,species,death,cases,susceptible,killed,slaughtered,First administrative division
Crow Wing County,-94.207,46.347,5/5/2022,10/5/2022,Backyard,4309,domestic,102975,Birds,0,0,145,145,0,Minnesota
Tótkomlós,20.7236,46.4483,4/20/2022,4/23/2022,Farm,4418,domestic,102392,Birds,3000,3000,7000,4000,0,Békés
Kærbøl,8.7352,55.3639,1/3/2022,1/3/2022,Not applicable,4028,wild,95814,Barnacle Goose,1,1,0,0,0,Syddanmark
Csólyospálos,19.838705,46.451065,5/1/2022,5/7/2022,Farm,4411,domestic,103066,Birds,1761,1761,22620,20859,0,Bács-Kiskun
Falkaholmen,14.7016,56.1214,12/31/2021,12/31/2021,Other,4048,wild,104530,Mediterranean Gull,2,2,0,0,0,Blekinge
Sangguk-ri,126.751142,36.764556,2/7/2022,12/31/1969,Farm,4067,domestic,97135,Birds,170,170,249000,248830,0,Chungcheongnam-do
Bayyajida Road,7.6181,13.0293,2/17/2022,2/22/2022,Farm,3533,domestic,98792,Birds,75,1000,1000,925,0,Katsina
Clonea beach,-7.5421,52.0967,9/6/2022,11/17/2022,Not applicable,4524,wild,106961,Northern Gannet,1,0,0,0,0,Waterford
Sagrada,123.26299,13.480363,3/8/2022,3/9/2022,Farm,4328,domestic,99673,Birds,14,28,38,10,0,Camarines Sur
De Schiphorst,6.259,52.67,7/7/2022,12/31/1969,Other,4051,wild,104817,White Stork,1,1,0,0,0,Overijssel
 Menomblet (85141) ,-0.725957,46.751698,12/15/2022,12/31/1969,Farm,4116,domestic,110650,Birds,20,151500,151500,151480,0,Pays de la Loire
Delbrück,8.5,51.74,11/28/2021,1/1/2022,Backyard,4083,domestic,93356,Birds,3,3,56,53,0,Nordrhein-Westfalen
Mendocino County,-123.213,39.152,12/12/2022,12/31/1969,Backyard,4247,domestic,110669,Birds,0,0,20,0,0,California
Salisbury Wiltshire ,-1.79,51.07,11/15/2022,11/14/2022,Other,4643,wild,109412,Rock Pigeon (Rock Dove),1,1,0,0,0,England
Montegalda,11.654248,45.469301,1/3/2022,1/17/2022,Farm,4017,domestic,95103,Birds,64,43465,43465,43401,0,Veneto
Medina del Campo,-4.9427,41.3188,2/10/2022,2/24/2022,Other,4231,wild,97889,Grey Heron,1,1,0,0,0,Castilla y León
Forráskút,19.889856,46.360253,4/21/2022,4/24/2022,Farm,4427,domestic,102383,Birds,505,505,11500,10995,0,Csongrád-Csanád
Hüntwangen,8.491,47.594,11/22/2021,12/26/2021,Backyard,4108,domestic,92947,Birds,22,22,30,8,0,Zürich
Okholm,8.796616,54.66579,1/9/2022,1/11/2022,Not applicable,4012,wild,96798,Anatidae (unidentified),3,3,0,0,0,Schleswig-Holstein
Heusden,3.828627605,51.03977402,10/21/2022,10/21/2022,Other,4073,wild,108608,Canada Goose,1,1,0,0,0,Vlaanderen
 Cannes-Écluse (77061) ,2.982229,48.370806,2/5/2023,12/31/1969,Other,4075,wild,114605,Black-headed Gull,50,70,0,0,0,Île-de-France
Newhaven East Sussex,0.05,50.79,6/20/2022,6/23/2022,Other,4030,wild,104598,Herring Gull,10,10,0,0,0,England
Kerekegyháza,19.509689,46.913952,5/25/2022,5/31/2022,Farm,4411,domestic,103769,Birds,430,430,61800,61370,0,Bács-Kiskun
Broager,9.6846,54.8851,1/3/2022,1/3/2022,Not applicable,4028,wild,95812,Barnacle Goose,1,1,0,0,0,Syddanmark
Magyarbánhegyes,20.9778,46.467,4/20/2022,5/2/2022,Farm,4418,domestic,102391,Birds,500,500,1000,500,0,Békés
BALEAL BEACH,-9.343684,39.364765,6/21/2022,6/21/2022,Other,4508,wild,104494,Northern Gannet,1,1,0,0,0,Leiria
Fresno County,-119.792,36.724,8/17/2022,12/31/1969,Farm,4309,domestic,106048,Birds,0,0,33908,33908,0,California
Dutsen safe lowcoast ,7.6179,12.9788,2/18/2022,2/23/2022,Backyard,3533,domestic,98791,Birds,3,19,19,16,0,Katsina
Girin-ri,126.765387,35.567628,2/6/2022,12/31/1969,Farm,4067,domestic,97133,Birds,1489,1489,51000,49511,0,Jeollabuk-do
Skanör,12.836874,55.407714,6/8/2022,6/8/2022,Other,4048,wild,104367,Black-headed Gull,0,1,0,1,0,Skåne
Adia,121.136041,14.725758,6/20/2022,7/1/2022,Farm,4328,domestic,105237,Birds,0,20,37485,37485,0,Rizal
Garrettstown,-8.586065,51.644978,9/6/2022,11/17/2022,Not applicable,4524,wild,106935,Northern Gannet,3,0,0,0,0,Cork
Breda,4.75401,51.592554,5/24/2022,12/31/1969,Other,4051,wild,103618,Egyptian Goose,4,4,0,0,0,Noord-Brabant
Duval County,-81.666,30.324,12/11/2022,12/31/1969,Backyard,4247,domestic,110663,Birds,10,0,11,1,0,Florida
Auvilliers-en-Gâtinais (45017),2.50867264,47.95674,11/14/2022,12/19/2022,Farm,4116,domestic,109024,Birds,7,9,20000,19993,0,Centre-Val de Loire
Delbrück,8.55,51.82,11/28/2021,1/1/2022,Farm,4083,domestic,93355,Birds,16,66,10994,10978,0,Nordrhein-Westfalen
Steart Marshes Somerset,-3.07,51.19,10/17/2022,11/13/2022,Other,4643,wild,108296,Peregrin falcon;Mallard;Canada Goose,4,4,0,0,0,England
Grumolo delle Abbadesse,11.64384,45.48723,12/26/2021,1/17/2022,Farm,4017,domestic,95093,Birds,2540,267103,267103,264563,0,Veneto
Lleida,0.606,41.618,1/29/2022,2/12/2022,Other,4231,wild,97174,White Stork,1,1,0,0,0,Cataluña
Bordány,19.971843,46.305325,4/19/2022,4/22/2022,Farm,4427,domestic,102381,Birds,0,0,11714,11714,0,Csongrád-Csanád
Ramhusen,9.0908,53.9407,1/4/2022,1/11/2022,Not applicable,4012,wild,96797,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Deurne,4.462910564,51.19675315,10/19/2022,10/19/2022,Other,4073,wild,108607,Muscovy Duck,1,1,0,0,0,Vlaanderen
Lyon (69123),4.809474758791546,45.76975553651992,2/6/2023,12/31/1969,Other,4075,wild,114604,Peregrin falcon,1,1,0,0,0,Auvergne-Rhône-Alpes
Boderne,14.9087,55.023,1/1/2022,1/1/2022,Not applicable,4028,wild,95810,Canada Goose,1,1,0,0,0,Hovedstaden
Nagykamarás,21.1389,46.47521,4/20/2022,5/2/2022,Farm,4418,domestic,102390,Birds,300,300,10000,9700,0,Békés
Kerekegyháza,19.474058,46.918898,5/23/2022,5/25/2022,Farm,4411,domestic,103768,Birds,38,38,28539,28501,0,Bács-Kiskun
Barnes,-0.23,51.47,4/1/2022,7/4/2022,Other,4030,wild,102083,Common Moorhen;Black-headed Gull,4,4,0,0,0,England
Madu-ri,127.00946,37.106142,2/6/2022,12/31/1969,Farm,4067,domestic,97131,Birds,48,48,117000,116952,0,Gyeonggi-do
Skanör,12.832202,55.413981,6/4/2022,6/4/2022,Other,4048,wild,104366,Black-headed Gull;Sandwich Tern,8,8,0,0,0,Skåne
Charanchi,7.7081,12.5838,2/17/2022,2/22/2022,Farm,3533,domestic,98790,Birds,230,5000,5000,4770,0,Katsina
Warmond,4.497626,52.191513,5/24/2022,12/31/1969,Other,4051,wild,103617,Greylag Goose,2,2,0,0,0,Zuid-Holland
San Bartolome,120.729903,14.982109,6/18/2022,7/5/2022,Farm,4328,domestic,105230,Birds,3,30,18530,18527,0,Pampanga
St Finians bay,-10.3358,51.846,9/5/2022,11/17/2022,Not applicable,4524,wild,106934,Northern Gannet,1,0,0,0,0,Kerry
Ihlow,7.304,53.374,6/1/2022,7/7/2022,Farm,4491,domestic,104017,Birds,10,10,14850,14840,0,Niedersachsen
Matanuska Susitana County (Borough),-149.184,61.631,9/25/2022,12/31/1969,Backyard,4309,domestic,107409,Birds,6,0,11,5,0,Alaska
Elvington North Yorkshire,-0.93,53.92,11/5/2022,11/16/2022,Other,4643,wild,109057,Greylag Goose;Pink-footed Goose;Black-headed Gull,6,6,0,0,0,England
Delbrück,8.49,51.74,11/22/2021,12/26/2021,Farm,4083,domestic,93353,Birds,20,120,13125,13105,0,Nordrhein-Westfalen
Roverbella,10.780618,45.300758,1/2/2022,1/15/2022,Farm,4017,domestic,95100,Birds,487,33097,33097,32610,0,Lombardia
Noyers (45230),2.5488599,47.907495,11/8/2022,12/19/2022,Farm,4116,domestic,109051,Birds,150,2000,2000,1850,0,Centre-Val de Loire
Flathead County,-114.304,48.204,12/8/2022,12/31/1969,Backyard,4247,domestic,110654,Birds,8,0,8,0,0,Montana
Forráskút,19.889897,46.362527,4/19/2022,4/21/2022,Farm,4427,domestic,102380,Birds,0,0,6187,6187,0,Csongrád-Csanád
Villarrasa,-6.6464,37.4484,2/6/2022,2/20/2022,Other,4231,wild,97172,White Stork,4,4,0,0,0,Andalucía
Weddingstedt,9.090539,54.237236,1/5/2022,1/11/2022,Not applicable,4012,wild,96793,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Bornem,4.235155,51.088987,10/23/2022,10/23/2022,Other,4073,wild,108453,Greylag Goose,1,1,0,0,0,Vlaanderen
 Vaivre-et-Montoille (70513) ,6.113342,47.632074,1/29/2023,12/31/1969,Other,4075,wild,114603,Black-headed Gull,4,4,0,0,0,Bourgogne-Franche-Comté
Petőfiszállás,19.896433,46.633972,5/22/2022,5/25/2022,Farm,4411,domestic,103767,Birds,36,36,3854,3818,0,Bács-Kiskun
Kaszaper,20.822849,46.461337,4/16/2022,4/18/2022,Farm,4418,domestic,102389,Birds,15,15,235,220,0,Békés
Kalundborg,11.0313,55.698,12/24/2021,12/24/2021,Not applicable,4028,wild,95809,Greylag Goose,1,1,0,0,0,Sjælland
Shoufeng Township,121.608815,23.937125,5/23/2022,5/28/2022,Other,4506,wild,104451,Lesser sand plover;Whiskered tern,19,19,0,0,0,Chinese Taipei
Jinjuk-ri,126.5915,36.456,2/5/2022,12/31/1969,Farm,4067,domestic,97129,Birds,1500,1500,42100,40600,0,Chungcheongnam-do
Courtmacsharry,-8.685544,51.636519,9/6/2022,11/17/2022,Not applicable,4524,wild,106929,Northern Gannet,1,0,0,0,0,Cork
Kalmar,16.331268,56.651825,4/27/2022,4/27/2022,Other,4048,wild,104297,Barnacle Goose,1,1,0,0,0,Kalmar
Gwauron Dutsen Dala,8.4677,11.9963,2/18/2022,2/22/2022,Farm,3533,domestic,98789,Birds,200,2100,2100,1900,0,Kano
San Pedro,120.739472,14.965954,6/19/2022,7/5/2022,Farm,4328,domestic,105227,Birds,20,30,30210,30190,0,Pampanga
Tijnje,5.973769,53.043942,5/19/2022,12/31/1969,Other,4051,wild,103616,White Stork,1,1,0,0,0,Friesland
Kildary,-4.04,57.74,12/1/2021,6/30/2022,Other,4030,wild,94696,Pink-footed Goose;Common Murre;Eurasian buzzard (common buzzard);Anatidae (unidentified),7,7,0,0,0,Scotland
Johnston County,-78.357,35.517,3/30/2022,6/10/2022,Farm,4309,domestic,101031,Birds,0,0,9546,9546,0,North Carolina
Lippstadt,8.4,51.66,11/19/2021,12/22/2021,Farm,4083,domestic,92946,Birds,12,12,8650,8638,0,Nordrhein-Westfalen
Saltholme Durham,-1.22,54.6,11/5/2022,11/15/2022,Other,4643,wild,109058,Mute Swan;Pink-footed Goose,6,6,0,0,0,England
Zákányszék,19.9459,46.2751,4/18/2022,4/21/2022,Farm,4427,domestic,102317,Birds,765,765,22000,21235,0,Csongrád-Csanád
Nogarole Rocca,10.883475,45.262373,1/4/2022,1/14/2022,Farm,4017,domestic,95104,Birds,100,100,9571,9471,0,Veneto
Polk County,-123.315,44.925,12/10/2022,12/31/1969,Backyard,4247,domestic,110648,Birds,19,0,24,5,0,Oregon
Arcos de la Frontera,-5.7637,36.7884,1/24/2022,2/8/2022,Other,4231,wild,97169,Grey Heron,1,1,0,0,0,Andalucía
Beauchamps-sur-Huillard (45027),2.47360624,47.93855,10/22/2022,12/19/2022,Farm,4116,domestic,108313,Birds,70,7700,7700,7630,0,Centre-Val de Loire
Brunsbüttel,9.118937,53.888915,1/4/2022,1/11/2022,Not applicable,4012,wild,96791,Corvidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Eghezee,4.90486,50.57819,10/21/2022,10/21/2022,Other,4073,domestic,108324,Birds,10,10,10,0,0,Wallonie
Blois (41018),1.3362583945318591,47.58838066174172,2/6/2023,12/31/1969,Other,4075,wild,114602,Peregrin falcon,1,1,0,0,0,Centre-Val de Loire
Pálmonostora,19.9563,46.5755,5/17/2022,5/25/2022,Farm,4411,domestic,103454,Birds,98,98,3298,3200,0,Bács-Kiskun
Arnager,14.7759,55.053,1/1/2022,1/1/2022,Not applicable,4028,wild,95808,Mute Swan,1,1,0,0,0,Hovedstaden
Barrack hill Ballycotton,-8.013362,51.829947,9/7/2022,11/17/2022,Not applicable,4524,wild,106928,Northern Gannet,1,0,0,0,0,Cork
Yarimawa,8.3095,11.9748,2/16/2022,2/22/2022,Farm,3533,domestic,98788,Birds,400,1500,1500,1100,0,Kano
Samyong-ri,127.4676,36.8944,2/6/2022,12/31/1969,Farm,4067,domestic,97130,Birds,33,33,12300,12267,0,Chungcheongbuk-do
Nagybánhegyes,20.89204,46.4537,4/18/2022,4/20/2022,Farm,4418,domestic,102388,Birds,175,175,37870,37695,0,Békés
Edam,5.07482,52.51507,5/22/2022,12/31/1969,Other,4051,wild,103607,Greylag Goose,2,2,0,0,0,Noord-Holland
Hovås,12.100653,57.621998,5/15/2022,5/15/2022,Other,4048,wild,104096,Northern Gannet,1,1,0,0,0,Västra Götaland
San Agustin,120.669767,14.960132,6/9/2022,6/21/2022,Farm,4328,domestic,105217,Birds,15,15,15,0,0,Pampanga
Bruck an der Leitha,16.61,48.113,11/22/2021,11/24/2021,Backyard,4105,domestic,92933,Birds,13,13,19,6,0,Niederösterreich
Wayne County,-77.963,35.426,4/5/2022,7/13/2022,Farm,4309,domestic,101572,Birds,0,0,18546,18546,0,North Carolina
Delbrück,8.45,51.77,11/16/2021,12/20/2021,Farm,4083,domestic,92945,Birds,12,12,54890,54878,0,Nordrhein-Westfalen
Mansfield,-1.22,53.13,1/31/2022,7/5/2022,Other,4030,wild,97356,Canada Goose;Mute Swan;Greylag Goose,5,5,0,0,0,England
Norton Conyers North Yorkshire,-1.53,54.18,10/13/2022,11/15/2022,Other,4643,wild,108287,Common pheasant;Eurasian buzzard (common buzzard);Mute Swan,5,5,0,0,0,England
Piubega,10.516978,45.214873,1/2/2022,1/14/2022,Farm,4017,domestic,95098,Birds,135229,135229,135229,0,0,Lombardia
Linn County,-123.105,44.638,12/8/2022,12/31/1969,Backyard,4247,domestic,110646,Birds,0,0,15,15,0,Oregon
 Taulé (29279) ,-3.91097034,48.62902,11/13/2022,12/18/2022,Farm,4116,domestic,109017,Birds,120,120,10800,10680,0,Bretagne
Dagebüll,8.738079,54.712673,1/9/2022,1/11/2022,Not applicable,4012,wild,96789,Anatidae (unidentified);Laridae (unidentified),4,4,0,0,0,Schleswig-Holstein
Eke,3.64776,50.95656,10/21/2022,10/21/2022,Other,4073,domestic,108323,Birds,9,9,9,0,0,Vlaanderen
 Saint-Martin-d'Abbat (45290) ,2.27083912,47.858513,1/31/2023,12/31/1969,Other,4075,wild,114601,Black-headed Gull,1,1,0,0,0,Centre-Val de Loire
Fülöpháza,19.468632,46.918726,5/17/2022,5/19/2022,Farm,4411,domestic,103452,Birds,459,459,41000,40541,0,Bács-Kiskun
Gortnadiha Ring,-7.6184,52.0528,9/6/2022,11/17/2022,Not applicable,4524,wild,106964,Northern Gannet,1,0,0,0,0,Waterford
Aengseong-ri,126.766157,35.658605,2/4/2022,12/31/1969,Farm,4067,domestic,97128,Birds,0,0,18000,18000,0,Jeollabuk-do
Sharada NDDC,8.475,11.9348,2/16/2022,2/22/2022,Farm,3533,domestic,98787,Birds,100,1200,1200,1100,0,Kano
Rønne,14.6995,55.1202,1/1/2022,1/1/2022,Not applicable,4028,wild,95807,Herring Gull,1,1,0,0,0,Hovedstaden
Mezőkovácsháza,20.895129,46.414509,4/16/2022,4/18/2022,Farm,4418,domestic,101655,Birds,237,237,1890,1653,0,Békés
Edam,5.07482,52.51507,5/22/2022,12/31/1969,Other,4051,wild,103606,Greylag Goose,2,2,0,0,0,Noord-Holland
Umeå,20.901059,63.782481,3/22/2022,3/22/2022,Other,4048,wild,102794,White-tailed Eagle,1,1,0,0,0,Västerbotten
Camba,120.804082,15.171929,6/14/2022,6/21/2022,Farm,4328,domestic,105215,Birds,0,20,34117,34117,0,Pampanga
Schärding,13.50634,48.559051,4/7/2022,5/4/2022,Not applicable,4105,wild,102747,Greylag Goose,6,6,0,0,0,Oberösterreich
Delbrück,8.42,51.72,11/16/2021,12/19/2021,Farm,4083,domestic,92729,Birds,835,835,7858,7023,0,Nordrhein-Westfalen
Monkleigh Devon ,-4.17,50.97,11/11/2022,11/10/2022,Other,4643,wild,109285,Common Wood-Pigeon,1,1,0,0,0,England
Wayne County,-78.043,35.427,4/10/2022,6/28/2022,Farm,4309,domestic,101661,Birds,0,0,89702,89702,0,North Carolina
Lendinara,11.62716,45.052742,1/3/2022,1/13/2022,Farm,4017,domestic,95102,Birds,95,95,30615,30520,0,Veneto
Seneca County,-76.844,42.908,9/11/2022,12/31/1969,Not applicable,4247,wild,110397,Pied-billed Grebe,0,0,0,0,0,New York
St Abbs Scottish Borders,-2.13,55.9,6/7/2022,7/4/2022,Other,4030,wild,104372,Black Guillemot;Mew Gull,3,3,0,0,0,Scotland
 Taulé (29279) ,-3.9150202,48.61602,11/8/2022,12/18/2022,Farm,4116,domestic,109052,Birds,130,200,30000,29870,0,Bretagne
Reußenköge,8.841683,54.600822,1/9/2022,1/11/2022,Not applicable,4012,wild,96788,Laridae (unidentified),2,2,0,0,0,Schleswig-Holstein
Frasnes-les-Avaing,3.53455,50.68861,10/18/2022,10/18/2022,Other,4073,wild,108205,Common pheasant,2,2,0,0,0,Wallonie
Fülöpháza,19.46194,46.927636,5/17/2022,5/19/2022,Farm,4411,domestic,103451,Birds,0,0,3790,3790,0,Bács-Kiskun
Ballyquin strand,-7.7024,51.9713,9/6/2022,11/17/2022,Not applicable,4524,wild,106965,Northern Gannet,1,0,0,0,0,Waterford
Claye-Souilly (77118),2.686755632096128,48.9449488654615,2/5/2023,12/31/1969,Other,4075,wild,114600,Peregrin falcon,1,1,0,0,0,Île-de-France
Tótkomlós,20.721112,46.412612,4/18/2022,4/20/2022,Farm,4418,domestic,102384,Birds,3000,3000,4960,1960,0,Békés
Edam,5.07482,52.51507,5/22/2022,12/31/1969,Other,4051,wild,103605,Greylag Goose,2,2,0,0,0,Noord-Holland
Østerild,8.842,57.0307,12/25/2021,12/25/2021,Not applicable,4028,wild,95806,Barnacle Goose,1,1,0,0,0,Nordjylland
Sinheung-ri,126.719123,35.690067,2/3/2022,12/31/1969,Farm,4067,domestic,97127,Birds,40,40,12500,12460,0,Jeollabuk-do
Dangurawa,8.3287,11.9869,2/15/2022,2/22/2022,Farm,3533,domestic,98785,Birds,200,2700,2700,2500,0,Kano
Växjö,14.815527,56.877513,4/18/2022,4/18/2022,Other,4048,wild,102793,Herring Gull,1,1,0,0,0,Kronoberg
San Nicolas,120.773871,15.07238,6/5/2022,6/16/2022,Farm,4328,domestic,105213,Birds,34,30,4100,4066,0,Pampanga
Gänserndorf,16.6006,48.25917,3/24/2022,4/5/2022,Not applicable,4105,wild,101159,Eurasian buzzard (common buzzard),1,1,0,0,0,Niederösterreich
Kiełpiny,16.050772,52.155199,3/6/2022,5/26/2022,Farm,4050,domestic,98634,Birds,197,477544,477544,477347,0,Wielkopolskie
Isorella,10.32754,45.290872,12/26/2021,1/13/2022,Farm,4017,domestic,95101,Birds,100,17250,17250,17150,0,Lombardia
Easingwold North Yorkshire ,-1.19,54.11,11/15/2022,11/14/2022,Other,4643,wild,109282,Eurasian Sparrowhawk,1,1,0,0,0,England
Bernalillo County,-106.653,35.083,10/21/2022,12/31/1969,Not applicable,4247,wild,110399,Canada Goose,0,0,0,0,0,New Mexico
Johnston County,-78.345,35.491,3/25/2022,6/29/2022,Farm,4309,domestic,101029,Birds,0,0,32137,32137,0,North Carolina
Réaumur (85187),-0.821442,46.71098,12/14/2022,12/31/1969,Farm,4116,domestic,110635,Birds,0,70000,70000,70000,0,Pays de la Loire
Kingsbarns Fife,-2.64,56.3,6/8/2022,7/3/2022,Other,4030,wild,104379,Northern Gannet,3,3,0,0,0,Scotland
Broager,9.6534,54.8891,1/1/2022,1/1/2022,Not applicable,4028,wild,95804,Barnacle Goose,1,1,0,0,0,Syddanmark
Panisau,8.4753,12.0413,2/17/2022,2/22/2022,Farm,3533,domestic,98786,Birds,100,2500,2500,2400,0,Kano
Gasong-ri,127.137493,36.731112,2/2/2022,12/31/1969,Farm,4067,domestic,97126,Birds,150,150,32500,32350,0,Chungcheongnam-do
Benvoy beach,-7.141444,52.159592,9/7/2022,11/17/2022,Not applicable,4524,wild,106967,Northern Gannet,2,0,0,0,0,Waterford
Breukelen,5.020729,52.182639,5/24/2022,12/31/1969,Other,4051,wild,103604,Mallard;Greylag Goose,3,3,0,0,0,Utrecht
 Cepoy (45061) ,2.74708736,48.04476,2/1/2023,12/31/1969,Other,4075,wild,114599,Black-headed Gull,5,5,0,0,0,Centre-Val de Loire
Glücksburg (Ostsee),9.5324,54.8438,1/2/2022,1/10/2022,Not applicable,4012,wild,96787,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Borgholm,16.654892,56.881038,4/22/2022,4/22/2022,Other,4048,wild,102792,Barnacle Goose,1,1,0,0,0,Kalmar
Rém,19.123673,46.267726,5/17/2022,5/19/2022,Farm,4411,domestic,103449,Birds,57,57,12240,12183,0,Bács-Kiskun
Turu,120.739353,15.256985,6/6/2022,6/13/2022,Farm,4328,domestic,104144,Birds,5,10,23,18,0,Pampanga
Bolesławiec					,16.755444,52.21366,1/24/2022,5/9/2022,Farm,4050,domestic,96182,Birds,1500,11400,136186,134686,0,Wielkopolskie
Aywaille,5.63123,50.41312,10/7/2022,10/7/2022,Other,4073,domestic,108034,Birds,11,11,11,0,0,Wallonie
Isorella,10.313871,45.297034,12/26/2021,1/13/2022,Farm,4017,domestic,95095,Birds,20,21720,21720,21700,0,Lombardia
Long Marston North Yorkshire ,-1.26,53.94,11/15/2022,11/14/2022,Other,4643,wild,109280,Mute Swan,3,3,0,0,0,England
Columbia County,-122.797,45.862,11/27/2022,12/31/1969,Backyard,4247,domestic,110396,Birds,50,0,103,53,0,Oregon
Johnston County,-78.307,35.509,3/30/2022,6/24/2022,Farm,4309,domestic,101032,Birds,0,0,18888,18888,0,North Carolina
Thouarsais-Bouildroux (85292),-0.863196,46.615084,12/14/2022,12/31/1969,Farm,4116,domestic,110634,Birds,10,20000,20000,19990,0,Pays de la Loire
Abashiri-City2,144.2735,44.0205,5/12/2022,6/5/2022,Farm,4072,domestic,103194,Birds,2,7,760,758,0,Hokkaido
Federal Lowcoast Gombe,11.2318,10.3071,2/19/2022,2/23/2022,Backyard,3533,domestic,98784,Birds,30,150,150,120,0,Gombe
Scolt Head Island Norfolk,0.7,52.97,6/13/2022,7/7/2022,Other,4030,wild,104594,Black-headed Gull;Sandwich Tern,5,5,0,0,0,England
Tramore,-7.149,52.16,9/6/2022,11/17/2022,Not applicable,4524,wild,106969,Northern Gannet,1,0,0,0,0,Waterford
Uldborg Kirkeby,8.3043,56.314,12/19/2021,12/19/2021,Not applicable,4028,wild,95803,Greylag Goose,1,1,0,0,0,Midtjylland
Amersfoort,5.420436,52.192847,5/24/2022,12/31/1969,Other,4051,wild,103603,Greylag Goose,3,3,0,0,0,Utrecht
Sinwol-ri,127.4453,36.9115,1/31/2022,12/31/1969,Farm,4067,domestic,96547,Birds,0,0,9300,9300,0,Chungcheongbuk-do
Strande,10.191419,54.448658,1/4/2022,1/9/2022,Not applicable,4012,wild,96786,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
 Sully-sur-Loire (45315) ,2.371483,47.768015,1/31/2023,12/31/1969,Other,4075,wild,114598,Black-headed Gull,1,1,0,0,0,Centre-Val de Loire
Kiskunmajsa,19.731679,46.512454,5/17/2022,5/25/2022,Farm,4411,domestic,103448,Birds,3,3,26,23,0,Bács-Kiskun
Reklinek,16.0094,52.1605,4/20/2022,6/6/2022,Farm,4050,domestic,102002,Birds,37,23645,23645,23608,0,Wielkopolskie
Mosås,15.1487,59.1938,3/31/2022,3/31/2022,Other,4048,wild,102043,Whooper Swan,1,1,0,0,0,Orebro
Bantug-Petines,121.600318,16.810479,4/14/2022,5/5/2022,Farm,4328,domestic,104151,Birds,350,35,3050,2700,0,Isabela
Heers,5.303059,50.757443,10/5/2022,10/5/2022,Other,4073,wild,107989,Greylag Goose,1,1,0,0,0,Vlaanderen
Villaga,11.558705,45.381121,12/26/2021,1/13/2022,Farm,4017,domestic,95089,Birds,0,46949,46949,46949,0,Veneto
Stokesley North Yorkshire ,-1.18,54.46,11/15/2022,11/14/2022,Other,4643,wild,109278,Mallard,1,1,0,0,0,England
Denton County,-97.021,33.045,11/28/2022,12/31/1969,Backyard,4247,domestic,110194,Birds,38,0,38,0,0,Texas
Suffolk County,-72.696,40.882,3/24/2022,8/26/2022,Backyard,4309,domestic,100277,Birds,0,0,408,285,0,New York
Myrtleville beach ,-8.29513,51.78344,9/7/2022,11/17/2022,Not applicable,4524,wild,106972,Northern Gannet,1,0,0,0,0,Cork
Old GRA Bauchi,9.7983,10.2609,2/18/2022,2/22/2022,Backyard,3533,domestic,98783,Birds,10,490,490,480,0,Bauchi
Daisen-City1,140.4754,39.4531,4/17/2022,5/11/2022,Farm,4072,domestic,102091,Birds,5,12,400,395,0,Akita
Kopienica,18.650741,50.464244,11/4/2021,1/9/2022,Farm,4055,domestic,92315,Birds,66,66,188,122,0,Śląskie
Selde,9.0398,56.786,12/20/2021,12/20/2021,Not applicable,4028,wild,95801,Barnacle Goose,1,1,0,0,0,Midtjylland
Wien,16.40902,48.18072,3/8/2022,3/21/2022,Not applicable,4105,wild,101156,Eurasian buzzard (common buzzard),1,1,0,0,0,Wien
Menomblet (85141),-0.732301,46.748765,12/14/2022,12/31/1969,Farm,4116,domestic,110633,Birds,0,86000,86000,86000,0,Pays de la Loire
Zoelen,5.42992,51.928191,5/23/2022,12/31/1969,Other,4051,wild,103602,White Stork,3,3,0,0,0,Gelderland
Elgin,-3.34,57.63,2/7/2022,7/7/2022,Other,4030,wild,97667,Greylag Goose;Laridae (unidentified);Pink-footed Goose;Anatidae (unidentified),5,5,0,0,0,Scotland
Singa-ri,127.1128,36.9189,2/1/2022,12/31/1969,Farm,4067,domestic,96548,Birds,129,129,578000,577871,0,Chungcheongnam-do
Fülöpháza,19.467408,46.921349,5/16/2022,5/18/2022,Farm,4411,domestic,103447,Birds,650,650,20000,19350,0,Bács-Kiskun
Trittau,10.456974,53.616519,1/4/2022,1/10/2022,Not applicable,4012,wild,96782,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
